SalesOrderID,DateKey,ProductKey,CustomerKey,RegionKey,SalespersonKey,Quantity,UnitPrice,DiscountPct,SalesAmount,COGS,Profit
SO104583,20240409,13,57,1,12,3,89000,0.0,267000,75000,192000
SO107265,20240409,9,25,12,3,2,349000,0.05,663100,380000,283100
SO107141,20240409,13,70,8,2,2,89000,0.05,169100,50000,119100
SO106541,20240409,15,177,5,9,4,899000,0.05,3416200,1920000,1496200
SO101966,20240410,13,20,1,8,5,89000,0.05,422800,125000,297800
SO107088,20240410,7,123,17,6,2,499000,0.05,948100,560000,388100
SO109508,20240410,9,51,4,5,1,349000,0.1,314100,190000,124100
SO109012,20240410,13,154,2,2,5,89000,0.0,445000,125000,320000
SO106135,20240410,19,36,1,5,3,169000,0.0,507000,225000,282000
SO100921,20240410,18,45,8,7,2,649000,0.0,1298000,640000,658000
SO108868,20240410,14,181,1,3,5,59000,0.1,265500,60000,205500
SO108146,20240410,14,242,13,3,5,59000,0.0,295000,60000,235000
SO105400,20240410,20,275,3,2,5,129000,0.0,645000,275000,370000
SO111732,20240410,11,160,2,10,5,199000,0.0,995000,425000,570000
SO103605,20240410,14,124,15,3,4,59000,0.0,236000,48000,188000
SO101380,20240410,3,233,7,12,5,1999000,0.05,9495200,7250000,2245200
SO108672,20240410,20,10,2,5,5,129000,0.0,645000,275000,370000
SO106590,20240410,7,255,1,2,5,499000,0.0,2495000,1400000,1095000
SO108900,20240410,13,172,1,8,2,89000,0.1,160200,50000,110200
SO106102,20240411,17,85,3,7,4,329000,0.0,1316000,600000,716000
SO104997,20240411,7,133,1,11,5,499000,0.0,2495000,1400000,1095000
SO104118,20240411,11,231,18,7,4,199000,0.0,796000,340000,456000
SO109064,20240411,7,20,1,10,4,499000,0.05,1896200,1120000,776200
SO102806,20240411,18,113,15,8,5,649000,0.0,3245000,1600000,1645000
SO105692,20240411,13,8,8,11,5,89000,0.05,422800,125000,297800
SO100241,20240411,3,71,9,11,1,1999000,0.0,1999000,1450000,549000
SO111299,20240411,1,276,7,2,5,13999000,0.0,69995000,49000000,20995000
SO109995,20240411,12,251,7,4,2,299000,0.0,598000,240000,358000
SO101447,20240412,14,125,1,1,3,59000,0.0,177000,36000,141000
SO108689,20240412,13,186,3,12,4,89000,0.0,356000,100000,256000
SO111297,20240412,14,88,6,2,1,59000,0.0,59000,12000,47000
SO104545,20240412,19,157,12,7,3,169000,0.0,507000,225000,282000
SO109160,20240412,3,27,6,2,5,1999000,0.0,9995000,7250000,2745000
SO107863,20240412,11,108,4,2,2,199000,0.0,398000,170000,228000
SO103309,20240412,12,178,1,6,5,299000,0.05,1420200,600000,820200
SO111434,20240412,13,270,6,10,4,89000,0.0,356000,100000,256000
SO110633,20240413,9,227,1,5,4,349000,0.05,1326200,760000,566200
SO107022,20240413,19,209,1,1,2,169000,0.0,338000,150000,188000
SO111207,20240413,11,183,2,4,3,199000,0.0,597000,255000,342000
SO110672,20240413,8,74,13,12,1,799000,0.0,799000,420000,379000
SO101233,20240413,14,194,14,2,1,59000,0.0,59000,12000,47000
SO105966,20240413,12,268,8,10,1,299000,0.05,284000,120000,164000
SO101751,20240413,7,160,2,3,1,499000,0.0,499000,280000,219000
SO105557,20240413,14,92,3,5,3,59000,0.0,177000,36000,141000
SO110777,20240413,19,113,15,3,5,169000,0.0,845000,375000,470000
SO104742,20240413,5,260,1,9,4,3999000,0.1,14396400,11600000,2796400
SO108633,20240413,19,191,8,1,2,169000,0.0,338000,150000,188000
SO101439,20240413,20,231,18,3,1,129000,0.05,122600,55000,67600
SO111453,20240413,5,29,1,2,2,3999000,0.0,7998000,5800000,2198000
SO100263,20240413,2,9,8,11,5,4499000,0.05,21370200,15500000,5870200
SO104897,20240413,6,135,1,7,5,2199000,0.0,10995000,6750000,4245000
SO109840,20240413,15,191,8,4,1,899000,0.1,809100,480000,329100
SO102041,20240413,12,223,3,10,3,299000,0.0,897000,360000,537000
SO110119,20240413,19,20,1,12,4,169000,0.1,608400,300000,308400
SO109517,20240414,16,258,2,9,2,1599000,0.05,3038100,1840000,1198100
SO101931,20240414,14,102,1,3,3,59000,0.1,159300,36000,123300
SO109790,20240414,18,219,7,5,4,649000,0.1,2336400,1280000,1056400
SO109932,20240414,20,289,2,1,2,129000,0.0,258000,110000,148000
SO100515,20240414,15,298,3,5,3,899000,0.1,2427300,1440000,987300
SO100361,20240414,13,277,1,10,4,89000,0.0,356000,100000,256000
SO106487,20240414,14,227,1,5,2,59000,0.1,106200,24000,82200
SO100883,20240414,10,260,1,2,2,599000,0.0,1198000,620000,578000
SO100929,20240414,17,92,3,8,2,329000,0.05,625100,300000,325100
SO106669,20240414,11,204,3,4,1,199000,0.1,179100,85000,94100
SO104889,20240414,10,186,3,2,5,599000,0.05,2845200,1550000,1295200
SO106283,20240415,19,182,14,2,2,169000,0.15,287300,150000,137300
SO109641,20240415,10,166,4,1,5,599000,0.0,2995000,1550000,1445000
SO101806,20240415,11,194,14,4,1,199000,0.0,199000,85000,114000
SO107634,20240415,19,254,2,3,1,169000,0.0,169000,75000,94000
SO102940,20240415,13,17,4,12,3,89000,0.0,267000,75000,192000
SO105237,20240415,13,282,14,12,2,89000,0.05,169100,50000,119100
SO108750,20240415,9,251,7,10,3,349000,0.0,1047000,570000,477000
SO108234,20240415,20,51,4,6,1,129000,0.0,129000,55000,74000
SO105223,20240415,14,243,3,6,5,59000,0.0,295000,60000,235000
SO101026,20240415,14,233,7,1,3,59000,0.0,177000,36000,141000
SO101154,20240415,16,167,4,9,2,1599000,0.0,3198000,1840000,1358000
SO105151,20240415,11,213,6,12,3,199000,0.05,567200,255000,312200
SO106686,20240415,6,43,8,11,1,2199000,0.05,2089000,1350000,739000
SO104185,20240415,1,60,1,7,5,13999000,0.0,69995000,49000000,20995000
SO105623,20240415,18,89,3,8,4,649000,0.0,2596000,1280000,1316000
SO103327,20240415,7,277,1,5,2,499000,0.1,898200,560000,338200
SO100197,20240415,10,101,2,8,1,599000,0.1,539100,310000,229100
SO101752,20240416,14,227,1,10,1,59000,0.0,59000,12000,47000
SO101942,20240416,12,92,3,11,3,299000,0.05,852200,360000,492200
SO107830,20240416,13,5,1,6,3,89000,0.0,267000,75000,192000
SO107547,20240416,5,116,1,9,5,3999000,0.05,18995200,14500000,4495200
SO105705,20240416,11,122,18,1,4,199000,0.05,756200,340000,416200
SO102570,20240416,10,230,8,5,4,599000,0.0,2396000,1240000,1156000
SO106700,20240416,14,205,7,8,2,59000,0.05,112100,24000,88100
SO111897,20240416,2,7,8,9,3,4499000,0.0,13497000,9300000,4197000
SO111081,20240417,14,75,12,11,3,59000,0.0,177000,36000,141000
SO108113,20240417,9,157,12,4,1,349000,0.0,349000,190000,159000
SO105457,20240417,19,85,3,9,4,169000,0.0,676000,300000,376000
SO103348,20240417,13,243,3,10,1,89000,0.0,89000,25000,64000
SO100173,20240417,14,251,7,9,2,59000,0.05,112100,24000,88100
SO105682,20240417,14,107,1,4,5,59000,0.0,295000,60000,235000
SO110498,20240417,14,200,8,6,2,59000,0.0,118000,24000,94000
SO104641,20240417,14,42,7,4,5,59000,0.0,295000,60000,235000
SO102591,20240417,20,158,3,5,1,129000,0.05,122600,55000,67600
SO102425,20240417,7,110,2,9,2,499000,0.1,898200,560000,338200
SO109343,20240417,19,91,14,6,2,169000,0.0,338000,150000,188000
SO101593,20240417,6,219,7,3,4,2199000,0.1,7916400,5400000,2516400
SO107066,20240417,13,89,3,11,1,89000,0.0,89000,25000,64000
SO108011,20240418,11,175,15,11,3,199000,0.0,597000,255000,342000
SO111018,20240418,6,50,9,1,1,2199000,0.05,2089000,1350000,739000
SO105114,20240418,9,95,3,10,2,349000,0.05,663100,380000,283100
SO104176,20240418,7,7,8,5,5,499000,0.0,2495000,1400000,1095000
SO111287,20240418,9,28,2,1,1,349000,0.0,349000,190000,159000
SO104653,20240418,11,90,6,5,2,199000,0.0,398000,170000,228000
SO111660,20240418,11,289,2,7,4,199000,0.0,796000,340000,456000
SO105948,20240418,14,83,8,6,3,59000,0.0,177000,36000,141000
SO105918,20240418,14,213,6,4,5,59000,0.0,295000,60000,235000
SO108713,20240418,4,135,1,4,5,8999000,0.05,42745200,31000000,11745200
SO111606,20240418,19,65,8,1,3,169000,0.0,507000,225000,282000
SO108597,20240419,17,286,4,11,1,329000,0.0,329000,150000,179000
SO101387,20240419,15,234,2,5,1,899000,0.1,809100,480000,329100
SO110949,20240419,5,38,2,10,5,3999000,0.05,18995200,14500000,4495200
SO100613,20240419,14,185,3,11,3,59000,0.0,177000,36000,141000
SO109852,20240419,18,54,12,9,2,649000,0.0,1298000,640000,658000
SO105846,20240419,12,41,3,1,2,299000,0.0,598000,240000,358000
SO110485,20240419,13,271,2,4,2,89000,0.0,178000,50000,128000
SO111955,20240419,1,92,3,12,5,13999000,0.0,69995000,49000000,20995000
SO106430,20240419,14,207,18,6,5,59000,0.0,295000,60000,235000
SO103045,20240419,20,119,8,6,3,129000,0.05,367600,165000,202600
SO105013,20240419,20,216,2,10,2,129000,0.0,258000,110000,148000
SO106796,20240419,16,75,12,11,1,1599000,0.0,1599000,920000,679000
SO109031,20240419,18,146,1,10,3,649000,0.05,1849600,960000,889600
SO110800,20240419,11,79,8,6,3,199000,0.05,567200,255000,312200
SO111095,20240419,19,275,3,6,3,169000,0.05,481600,225000,256600
SO106018,20240419,15,80,1,9,1,899000,0.0,899000,480000,419000
SO105957,20240419,14,194,14,5,1,59000,0.1,53100,12000,41100
SO104304,20240420,13,256,9,1,4,89000,0.0,356000,100000,256000
SO105683,20240420,20,111,1,12,1,129000,0.0,129000,55000,74000
SO106443,20240420,16,103,8,6,1,1599000,0.0,1599000,920000,679000
SO101802,20240420,19,160,2,7,2,169000,0.0,338000,150000,188000
SO111042,20240420,17,221,3,4,2,329000,0.05,625100,300000,325100
SO106257,20240420,2,276,7,9,1,4499000,0.0,4499000,3100000,1399000
SO107722,20240420,13,202,1,6,3,89000,0.1,240300,75000,165300
SO108643,20240420,16,245,3,12,2,1599000,0.0,3198000,1840000,1358000
SO103138,20240420,19,23,1,7,2,169000,0.1,304200,150000,154200
SO109368,20240420,18,108,4,8,2,649000,0.1,1168200,640000,528200
SO110012,20240421,11,215,14,11,4,199000,0.0,796000,340000,456000
SO106549,20240421,11,125,1,3,5,199000,0.0,995000,425000,570000
SO105677,20240421,13,51,4,9,4,89000,0.0,356000,100000,256000
SO103025,20240421,9,70,8,8,5,349000,0.0,1745000,950000,795000
SO104872,20240421,18,147,12,8,5,649000,0.0,3245000,1600000,1645000
SO100115,20240421,12,41,3,1,4,299000,0.0,1196000,480000,716000
SO104083,20240421,11,156,11,5,4,199000,0.1,716400,340000,376400
SO101214,20240421,18,216,2,11,5,649000,0.0,3245000,1600000,1645000
SO101027,20240421,20,140,3,9,1,129000,0.0,129000,55000,74000
SO104322,20240421,14,270,6,12,5,59000,0.05,280200,60000,220200
SO101691,20240421,14,36,1,2,2,59000,0.0,118000,24000,94000
SO104483,20240421,20,18,18,12,5,129000,0.0,645000,275000,370000
SO100325,20240422,13,17,4,5,1,89000,0.1,80100,25000,55100
SO102815,20240422,14,270,6,10,4,59000,0.0,236000,48000,188000
SO108726,20240422,8,76,9,1,1,799000,0.05,759000,420000,339000
SO101146,20240422,11,7,8,10,5,199000,0.0,995000,425000,570000
SO107891,20240422,7,118,2,2,4,499000,0.0,1996000,1120000,876000
SO105541,20240422,20,283,11,9,3,129000,0.0,387000,165000,222000
SO109971,20240422,14,218,3,9,1,59000,0.05,56000,12000,44000
SO107287,20240422,20,10,2,6,4,129000,0.0,516000,220000,296000
SO111902,20240422,20,144,1,6,5,129000,0.0,645000,275000,370000
SO103814,20240423,13,220,6,4,1,89000,0.0,89000,25000,64000
SO107763,20240423,18,71,9,7,5,649000,0.0,3245000,1600000,1645000
SO106212,20240423,6,21,18,11,1,2199000,0.05,2089000,1350000,739000
SO106928,20240423,11,8,8,5,1,199000,0.05,189000,85000,104000
SO106376,20240423,9,226,11,7,5,349000,0.05,1657800,950000,707800
SO102477,20240423,11,232,5,8,4,199000,0.05,756200,340000,416200
SO105018,20240423,10,222,15,1,1,599000,0.0,599000,310000,289000
SO110998,20240423,19,64,3,8,2,169000,0.0,338000,150000,188000
SO107999,20240423,13,118,2,9,3,89000,0.0,267000,75000,192000
SO104293,20240423,11,90,6,7,4,199000,0.0,796000,340000,456000
SO103780,20240423,11,107,1,5,2,199000,0.0,398000,170000,228000
SO101150,20240424,1,155,8,5,4,13999000,0.0,55996000,39200000,16796000
SO111920,20240424,9,202,1,9,1,349000,0.05,331600,190000,141600
SO105337,20240424,14,81,17,2,4,59000,0.1,212400,48000,164400
SO108959,20240424,18,289,2,3,2,649000,0.1,1168200,640000,528200
SO109232,20240424,15,120,12,7,1,899000,0.1,809100,480000,329100
SO102097,20240424,17,34,1,11,5,329000,0.0,1645000,750000,895000
SO110565,20240424,13,67,3,5,1,89000,0.0,89000,25000,64000
SO110960,20240424,13,232,5,9,4,89000,0.05,338200,100000,238200
SO111046,20240424,12,240,8,6,2,299000,0.0,598000,240000,358000
SO101604,20240424,14,233,7,1,5,59000,0.0,295000,60000,235000
SO104947,20240424,7,83,8,9,4,499000,0.05,1896200,1120000,776200
SO111852,20240425,10,269,15,10,4,599000,0.05,2276200,1240000,1036200
SO109712,20240425,19,85,3,11,5,169000,0.0,845000,375000,470000
SO106236,20240425,17,186,3,7,2,329000,0.0,658000,300000,358000
SO109149,20240425,11,261,2,7,4,199000,0.0,796000,340000,456000
SO107368,20240425,16,191,8,7,3,1599000,0.15,4077400,2760000,1317400
SO105627,20240425,16,157,12,6,2,1599000,0.0,3198000,1840000,1358000
SO102549,20240425,17,212,1,4,4,329000,0.0,1316000,600000,716000
SO105184,20240425,20,232,5,5,3,129000,0.0,387000,165000,222000
SO109836,20240425,13,8,8,1,3,89000,0.1,240300,75000,165300
SO103822,20240425,8,168,4,2,1,799000,0.0,799000,420000,379000
SO100201,20240425,14,59,1,5,5,59000,0.0,295000,60000,235000
SO111894,20240426,12,251,7,12,2,299000,0.0,598000,240000,358000
SO109639,20240426,1,65,8,10,3,13999000,0.05,39897200,29400000,10497200
SO108749,20240426,7,38,2,1,2,499000,0.1,898200,560000,338200
SO102717,20240426,17,251,7,6,2,329000,0.1,592200,300000,292200
SO111451,20240426,20,220,6,4,1,129000,0.0,129000,55000,74000
SO111996,20240426,17,63,1,12,1,329000,0.0,329000,150000,179000
SO108131,20240426,11,154,2,1,5,199000,0.0,995000,425000,570000
SO103042,20240426,14,18,18,6,4,59000,0.05,224200,48000,176200
SO107736,20240426,6,121,13,7,5,2199000,0.0,10995000,6750000,4245000
SO110997,20240426,20,149,2,2,2,129000,0.0,258000,110000,148000
SO106298,20240426,13,241,4,4,2,89000,0.05,169100,50000,119100
SO107873,20240426,12,183,2,11,2,299000,0.0,598000,240000,358000
SO101999,20240426,14,84,12,2,5,59000,0.0,295000,60000,235000
SO100976,20240426,13,176,1,4,3,89000,0.0,267000,75000,192000
SO102488,20240426,7,22,6,1,3,499000,0.0,1497000,840000,657000
SO111087,20240426,7,15,7,10,1,499000,0.0,499000,280000,219000
SO110602,20240426,11,129,1,3,5,199000,0.0,995000,425000,570000
SO100009,20240426,11,35,6,4,4,199000,0.0,796000,340000,456000
SO110916,20240427,14,54,12,4,1,59000,0.05,56000,12000,44000
SO111022,20240427,9,173,15,2,3,349000,0.0,1047000,570000,477000
SO107150,20240427,5,244,7,11,1,3999000,0.1,3599100,2900000,699100
SO107062,20240427,12,101,2,6,1,299000,0.0,299000,120000,179000
SO104542,20240427,17,222,15,5,3,329000,0.05,937600,450000,487600
SO109762,20240427,20,287,6,10,1,129000,0.1,116100,55000,61100
SO100982,20240427,13,141,3,3,3,89000,0.0,267000,75000,192000
SO109246,20240427,10,23,1,5,3,599000,0.1,1617300,930000,687300
SO106434,20240427,14,137,6,8,2,59000,0.0,118000,24000,94000
SO107752,20240427,12,210,3,6,4,299000,0.05,1136200,480000,656200
SO102755,20240427,13,151,1,11,2,89000,0.05,169100,50000,119100
SO105899,20240427,13,12,6,8,2,89000,0.0,178000,50000,128000
SO111399,20240427,9,286,4,12,1,349000,0.0,349000,190000,159000
SO100327,20240427,11,34,1,5,3,199000,0.0,597000,255000,342000
SO100188,20240427,19,98,7,12,2,169000,0.0,338000,150000,188000
SO105074,20240428,20,282,14,1,3,129000,0.0,387000,165000,222000
SO100212,20240428,14,30,6,8,5,59000,0.0,295000,60000,235000
SO105671,20240428,19,52,3,1,2,169000,0.05,321100,150000,171100
SO108197,20240428,15,149,2,2,1,899000,0.0,899000,480000,419000
SO108160,20240428,8,133,1,3,2,799000,0.0,1598000,840000,758000
SO110981,20240428,13,66,12,7,3,89000,0.0,267000,75000,192000
SO102251,20240428,10,58,16,12,3,599000,0.05,1707200,930000,777200
SO106178,20240428,2,79,8,9,5,4499000,0.05,21370200,15500000,5870200
SO107660,20240428,10,194,14,6,4,599000,0.0,2396000,1240000,1156000
SO101064,20240428,19,202,1,4,1,169000,0.05,160600,75000,85600
SO110995,20240428,13,8,8,9,1,89000,0.05,84600,25000,59600
SO108505,20240428,12,109,3,7,2,299000,0.0,598000,240000,358000
SO100447,20240428,18,271,2,10,1,649000,0.0,649000,320000,329000
SO104948,20240428,6,238,3,8,5,2199000,0.0,10995000,6750000,4245000
SO107539,20240428,7,113,15,10,5,499000,0.05,2370200,1400000,970200
SO111501,20240428,12,226,11,12,4,299000,0.15,1016600,480000,536600
SO110828,20240428,17,79,8,2,3,329000,0.0,987000,450000,537000
SO102972,20240428,3,236,3,3,2,1999000,0.0,3998000,2900000,1098000
SO107081,20240428,17,39,6,12,4,329000,0.0,1316000,600000,716000
SO107071,20240428,12,205,7,10,5,299000,0.1,1345500,600000,745500
SO102937,20240428,19,27,6,8,1,169000,0.0,169000,75000,94000
SO107919,20240428,19,47,3,4,1,169000,0.1,152100,75000,77100
SO102400,20240428,11,249,1,4,5,199000,0.0,995000,425000,570000
SO106224,20240428,14,58,16,6,2,59000,0.05,112100,24000,88100
SO101630,20240429,20,297,4,6,4,129000,0.15,438600,220000,218600
SO104839,20240429,14,180,1,7,4,59000,0.0,236000,48000,188000
SO107796,20240429,13,26,5,3,4,89000,0.0,356000,100000,256000
SO101600,20240429,13,162,1,8,1,89000,0.05,84600,25000,59600
SO100093,20240429,20,183,2,7,4,129000,0.0,516000,220000,296000
SO106952,20240429,11,32,7,1,1,199000,0.05,189000,85000,104000
SO101922,20240429,19,104,12,12,2,169000,0.15,287300,150000,137300
SO103790,20240429,6,70,8,9,2,2199000,0.05,4178100,2700000,1478100
SO106627,20240429,14,156,11,8,1,59000,0.0,59000,12000,47000
SO107203,20240429,16,39,6,1,4,1599000,0.0,6396000,3680000,2716000
SO107951,20240429,9,18,18,5,4,349000,0.0,1396000,760000,636000
SO110509,20240429,11,197,3,8,1,199000,0.0,199000,85000,114000
SO107184,20240429,15,177,5,10,1,899000,0.0,899000,480000,419000
SO110401,20240429,15,243,3,3,5,899000,0.05,4270200,2400000,1870200
SO105622,20240429,20,212,1,12,1,129000,0.0,129000,55000,74000
SO103746,20240430,18,195,3,8,2,649000,0.05,1233100,640000,593100
SO100072,20240430,20,191,8,6,2,129000,0.05,245100,110000,135100
SO100927,20240430,12,73,1,10,5,299000,0.0,1495000,600000,895000
SO106211,20240430,15,10,2,10,3,899000,0.0,2697000,1440000,1257000
SO109449,20240430,3,246,3,8,2,1999000,0.1,3598200,2900000,698200
SO107416,20240430,19,231,18,2,3,169000,0.0,507000,225000,282000
SO105678,20240430,8,258,2,12,5,799000,0.0,3995000,2100000,1895000
SO111886,20240430,20,163,14,10,1,129000,0.0,129000,55000,74000
SO105501,20240430,12,276,7,2,1,299000,0.0,299000,120000,179000
SO109458,20240430,14,165,9,5,5,59000,0.0,295000,60000,235000
SO101564,20240430,18,241,4,10,3,649000,0.0,1947000,960000,987000
SO107152,20240430,13,184,6,1,5,89000,0.0,445000,125000,320000
SO106823,20240430,19,28,2,3,4,169000,0.0,676000,300000,376000
SO101558,20240430,20,188,1,6,2,129000,0.0,258000,110000,148000
SO102960,20240501,17,161,2,8,3,329000,0.0,987000,450000,537000
SO100591,20240501,11,145,14,7,4,199000,0.05,756200,340000,416200
SO111873,20240501,11,214,3,7,5,199000,0.0,995000,425000,570000
SO100526,20240501,3,201,9,1,3,1999000,0.0,5997000,4350000,1647000
SO105329,20240501,20,269,15,5,3,129000,0.05,367600,165000,202600
SO102861,20240502,7,205,7,1,2,499000,0.05,948100,560000,388100
SO109360,20240502,2,15,7,4,2,4499000,0.0,8998000,6200000,2798000
SO105865,20240502,9,132,5,4,1,349000,0.0,349000,190000,159000
SO102816,20240502,20,208,2,7,5,129000,0.0,645000,275000,370000
SO111305,20240502,16,61,11,7,5,1599000,0.05,7595200,4600000,2995200
SO100631,20240502,19,229,12,2,4,169000,0.05,642200,300000,342200
SO104217,20240502,19,48,4,5,1,169000,0.05,160600,75000,85600
SO108968,20240502,19,44,5,10,3,169000,0.0,507000,225000,282000
SO104701,20240502,17,34,1,2,4,329000,0.0,1316000,600000,716000
SO101467,20240502,13,213,6,11,5,89000,0.0,445000,125000,320000
SO103065,20240502,7,56,7,10,1,499000,0.1,449100,280000,169100
SO108908,20240502,15,37,12,12,1,899000,0.0,899000,480000,419000
SO105108,20240502,19,172,1,3,1,169000,0.0,169000,75000,94000
SO108561,20240502,19,278,3,2,1,169000,0.1,152100,75000,77100
SO106637,20240503,14,208,2,3,2,59000,0.0,118000,24000,94000
SO101563,20240503,13,237,8,8,2,89000,0.0,178000,50000,128000
SO111777,20240503,19,156,11,5,4,169000,0.05,642200,300000,342200
SO108392,20240503,8,52,3,2,1,799000,0.05,759000,420000,339000
SO107020,20240503,12,90,6,7,3,299000,0.0,897000,360000,537000
SO103221,20240503,11,293,17,11,3,199000,0.1,537300,255000,282300
SO111226,20240503,11,77,1,7,5,199000,0.0,995000,425000,570000
SO109299,20240503,18,39,6,9,2,649000,0.0,1298000,640000,658000
SO100174,20240504,19,138,8,4,1,169000,0.0,169000,75000,94000
SO110087,20240504,11,285,5,11,5,199000,0.0,995000,425000,570000
SO100301,20240504,9,20,1,8,2,349000,0.0,698000,380000,318000
SO103945,20240504,3,101,2,1,1,1999000,0.1,1799100,1450000,349100
SO105784,20240504,12,46,17,11,4,299000,0.0,1196000,480000,716000
SO107108,20240504,20,203,14,10,1,129000,0.1,116100,55000,61100
SO109376,20240504,16,153,3,11,1,1599000,0.0,1599000,920000,679000
SO103673,20240504,20,26,5,9,1,129000,0.0,129000,55000,74000
SO103501,20240504,16,94,3,2,4,1599000,0.0,6396000,3680000,2716000
SO108067,20240504,13,161,2,10,4,89000,0.0,356000,100000,256000
SO103407,20240504,18,97,1,6,3,649000,0.0,1947000,960000,987000
SO110787,20240504,13,216,2,3,1,89000,0.0,89000,25000,64000
SO100088,20240505,9,183,2,12,1,349000,0.05,331600,190000,141600
SO101574,20240505,14,15,7,12,1,59000,0.0,59000,12000,47000
SO107666,20240505,7,182,14,2,5,499000,0.1,2245500,1400000,845500
SO111620,20240505,14,187,5,5,5,59000,0.05,280200,60000,220200
SO107934,20240505,5,106,1,4,4,3999000,0.0,15996000,11600000,4396000
SO106882,20240505,8,109,3,6,3,799000,0.0,2397000,1260000,1137000
SO106625,20240506,12,212,1,4,2,299000,0.0,598000,240000,358000
SO100560,20240506,14,100,15,2,1,59000,0.05,56000,12000,44000
SO107086,20240506,7,34,1,10,3,499000,0.0,1497000,840000,657000
SO110372,20240506,10,236,3,6,4,599000,0.05,2276200,1240000,1036200
SO106022,20240506,11,260,1,5,1,199000,0.0,199000,85000,114000
SO111911,20240507,14,82,3,11,1,59000,0.0,59000,12000,47000
SO107723,20240507,7,159,4,5,2,499000,0.0,998000,560000,438000
SO107475,20240507,18,91,14,7,4,649000,0.0,2596000,1280000,1316000
SO103598,20240507,8,117,2,7,5,799000,0.1,3595500,2100000,1495500
SO103596,20240507,19,99,3,11,3,169000,0.0,507000,225000,282000
SO102799,20240507,8,298,3,2,4,799000,0.05,3036200,1680000,1356200
SO104409,20240507,10,178,1,9,4,599000,0.05,2276200,1240000,1036200
SO108720,20240507,9,251,7,7,1,349000,0.0,349000,190000,159000
SO109875,20240507,7,300,7,8,3,499000,0.05,1422200,840000,582200
SO108248,20240507,14,156,11,11,3,59000,0.0,177000,36000,141000
SO105736,20240508,9,148,1,2,5,349000,0.0,1745000,950000,795000
SO109475,20240508,11,122,18,5,4,199000,0.0,796000,340000,456000
SO111422,20240508,7,15,7,10,3,499000,0.05,1422200,840000,582200
SO107240,20240508,14,131,6,1,1,59000,0.0,59000,12000,47000
SO108084,20240508,17,194,14,10,3,329000,0.0,987000,450000,537000
SO107188,20240509,19,202,1,11,1,169000,0.0,169000,75000,94000
SO108318,20240509,14,15,7,10,5,59000,0.05,280200,60000,220200
SO107647,20240509,20,113,15,9,3,129000,0.0,387000,165000,222000
SO111359,20240509,14,242,13,12,1,59000,0.1,53100,12000,41100
SO100163,20240509,8,127,2,2,2,799000,0.1,1438200,840000,598200
SO102484,20240509,15,154,2,12,1,899000,0.05,854000,480000,374000
SO101779,20240509,13,273,2,4,3,89000,0.0,267000,75000,192000
SO104965,20240509,12,298,3,8,3,299000,0.05,852200,360000,492200
SO100484,20240509,14,52,3,10,3,59000,0.05,168200,36000,132200
SO105372,20240509,13,279,12,5,5,89000,0.0,445000,125000,320000
SO106575,20240509,9,177,5,11,2,349000,0.05,663100,380000,283100
SO111960,20240509,3,107,1,10,5,1999000,0.0,9995000,7250000,2745000
SO109141,20240509,7,203,14,7,5,499000,0.05,2370200,1400000,970200
SO101393,20240510,16,273,2,9,3,1599000,0.0,4797000,2760000,2037000
SO103727,20240510,14,105,2,2,3,59000,0.05,168200,36000,132200
SO108576,20240510,11,98,7,10,4,199000,0.0,796000,340000,456000
SO101491,20240510,13,93,1,9,1,89000,0.0,89000,25000,64000
SO111477,20240510,6,167,4,3,1,2199000,0.1,1979100,1350000,629100
SO100557,20240510,9,103,8,12,2,349000,0.0,698000,380000,318000
SO106107,20240510,18,125,1,4,4,649000,0.05,2466200,1280000,1186200
SO106087,20240511,15,95,3,3,2,899000,0.0,1798000,960000,838000
SO109804,20240511,8,27,6,12,1,799000,0.05,759000,420000,339000
SO103197,20240511,13,33,10,10,2,89000,0.0,178000,50000,128000
SO100495,20240511,7,18,18,2,4,499000,0.1,1796400,1120000,676400
SO102325,20240511,2,143,9,7,3,4499000,0.05,12822200,9300000,3522200
SO106214,20240511,17,259,7,4,4,329000,0.0,1316000,600000,716000
SO103911,20240511,11,246,3,1,4,199000,0.05,756200,340000,416200
SO104963,20240511,1,219,7,2,3,13999000,0.1,37797300,29400000,8397300
SO105230,20240511,10,2,1,7,5,599000,0.0,2995000,1550000,1445000
SO107770,20240512,10,69,8,1,5,599000,0.0,2995000,1550000,1445000
SO101224,20240512,19,131,6,2,3,169000,0.0,507000,225000,282000
SO110212,20240512,7,59,1,7,5,499000,0.0,2495000,1400000,1095000
SO106516,20240512,11,63,1,11,4,199000,0.0,796000,340000,456000
SO100538,20240512,1,138,8,7,1,13999000,0.0,13999000,9800000,4199000
SO108701,20240512,11,159,4,5,4,199000,0.0,796000,340000,456000
SO109919,20240512,14,194,14,3,3,59000,0.1,159300,36000,123300
SO103069,20240513,18,267,5,4,3,649000,0.0,1947000,960000,987000
SO107394,20240513,12,21,18,8,3,299000,0.0,897000,360000,537000
SO108613,20240513,18,299,1,12,5,649000,0.0,3245000,1600000,1645000
SO106500,20240513,14,172,1,8,5,59000,0.0,295000,60000,235000
SO108190,20240513,10,241,4,2,1,599000,0.0,599000,310000,289000
SO108580,20240513,6,210,3,7,3,2199000,0.0,6597000,4050000,2547000
